LotFrontage,LotArea,Neighborhood,OverallQual,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,GarageArea,OpenPorchSF,SalePrice
50.0,9638,18,6,1919,1990,0.0,0,804,804,1699,748,2447,336,0,169000
50.0,6000,3,6,1939,1950,0.0,0,780,780,825,587,1412,280,0,132500
70.04995836802665,9790,14,6,1963,1963,451.0,569,678,1328,1328,0,1328,528,26,143000
70.04995836802665,36500,4,5,1964,1964,621.0,812,812,1624,1582,0,1582,390,198,190000
40.0,5664,22,8,2000,2000,0.0,1158,343,1501,1659,0,1659,499,59,278000
86.0,11065,16,8,2006,2006,788.0,0,1085,1085,1120,850,1970,753,74,281000
70.04995836802665,14112,12,5,1964,1964,86.0,1014,138,1152,1152,0,1152,484,0,180500
21.0,1680,2,5,1972,1972,268.0,231,399,630,630,672,1302,264,0,119500
60.0,6600,17,5,1892,1965,0.0,0,994,994,1378,994,2372,432,287,107500
78.0,10140,14,7,1976,1976,0.0,194,638,832,832,832,1664,528,28,162900
60.0,8172,7,5,1955,1990,0.0,167,697,864,864,0,864,572,0,115000
70.0,8400,12,5,1968,1968,168.0,1016,36,1052,1052,0,1052,288,0,138500
80.0,8700,12,5,1963,1963,148.0,776,344,1120,1128,0,1128,525,20,155000
35.0,3675,7,6,2005,2006,82.0,547,0,547,1072,0,1072,525,44,140000
313.0,63887,7,10,2008,2008,796.0,5644,466,6110,4692,950,5642,1418,292,160000
75.0,7500,12,5,1959,1994,0.0,340,0,1246,1246,0,1246,305,0,154000
70.04995836802665,10762,8,7,1999,1999,344.0,694,284,978,1005,978,1983,490,0,225000
70.04995836802665,7500,6,6,1942,1950,0.0,547,224,771,753,741,1494,213,0,177500
92.0,10120,15,8,1994,1994,391.0,740,425,1165,1203,1323,2526,844,78,290000
73.0,8688,21,7,2005,2005,228.0,0,1616,1616,1616,0,1616,834,59,232000
32.0,3363,7,7,2004,2004,117.0,0,976,976,976,732,1708,380,40,130000
108.0,13173,16,9,2006,2007,300.0,1572,80,1652,1652,0,1652,840,102,325000
48.0,6955,16,7,2005,2006,94.0,0,1368,1368,1368,0,1368,474,35,202500
60.0,8072,5,5,1994,1995,0.0,746,244,990,990,0,990,480,64,138000
100.0,12000,17,5,1948,2005,0.0,144,172,924,1122,0,1122,528,36,147000
70.04995836802665,7153,20,6,1991,1991,88.0,1200,78,1278,1294,0,1294,496,51,179200
100.0,17500,6,7,1959,2002,0.0,1406,496,1902,1902,0,1902,567,207,335000
68.0,8814,5,7,2005,2007,80.0,925,349,1274,1274,0,1274,508,98,203000
70.04995836802665,9572,15,8,1990,1990,336.0,482,971,1453,1453,1357,2810,750,0,302000
108.0,14774,15,9,1999,1999,165.0,0,1393,1393,1422,1177,2599,779,30,333168
60.0,8190,7,4,1954,1954,0.0,732,216,948,948,0,948,280,36,119000
85.0,11075,12,6,1969,1969,0.0,500,176,952,1092,1020,2112,576,0,206900
61.0,10226,5,8,2008,2008,270.0,0,1622,1622,1630,0,1630,860,42,295493
47.0,4230,21,7,2006,2007,0.0,0,1352,1352,1352,0,1352,466,241,208900
70.04995836802665,14781,5,8,2001,2002,178.0,0,1753,1753,1787,0,1787,748,150,275000
75.0,10215,7,4,1954,1954,132.0,492,372,864,948,0,948,248,0,111000
70.0,8400,12,6,1957,1957,0.0,189,628,1478,1478,0,1478,442,0,156500
70.04995836802665,6627,3,3,1949,1950,0.0,0,0,0,720,0,720,287,0,72500
107.0,10186,15,7,1992,1992,0.0,674,76,750,1061,862,1923,564,39,190000
50.0,5330,3,4,1940,1950,0.0,280,140,420,708,0,708,0,0,82500
75.0,9986,21,8,2006,2007,428.0,0,1795,1795,1795,0,1795,895,49,147000
40.0,3636,9,4,1922,1950,0.0,0,796,796,796,0,796,0,0,55000
70.0,4270,7,3,1931,2006,0.0,544,0,544,774,0,774,0,0,79000
60.0,6600,11,5,1982,2008,0.0,641,175,816,816,0,816,264,0,130500
60.0,10440,17,6,1920,1950,0.0,493,1017,1510,1584,1208,2792,520,547,256000
63.0,9084,8,7,1998,1998,0.0,0,935,935,955,677,1632,462,28,176500
85.0,10000,21,8,2006,2006,410.0,0,1588,1588,1588,0,1588,825,45,227000
55.0,10780,5,5,1976,1976,0.0,483,428,911,954,0,954,576,0,132500
67.0,8877,7,4,1938,1958,0.0,690,126,816,816,0,816,288,0,100000
60.0,7200,9,5,1938,1995,0.0,0,803,803,803,557,1360,297,65,125500
24.0,2368,2,5,1970,1970,312.0,765,0,765,765,600,1365,440,36,125000
80.0,9650,14,6,1977,1977,360.0,686,664,1350,1334,0,1334,630,16,167900
87.0,9246,14,5,1973,1973,564.0,0,1656,1656,1656,0,1656,506,211,135000
153.0,4118,17,4,1941,1950,0.0,0,693,693,693,0,693,0,20,52500
95.0,13450,5,7,2002,2002,0.0,700,216,916,920,941,1861,492,91,200000
120.0,9560,5,5,1972,1972,0.0,360,504,864,864,0,864,288,0,128500
70.0,8294,12,4,1971,1971,0.0,0,858,858,872,0,872,480,0,123000
66.0,13695,20,6,2003,2004,0.0,814,300,1114,1114,0,1114,576,78,155000
70.04995836802665,9375,5,8,2002,2002,149.0,0,1284,1284,1284,885,2169,647,87,228500
57.0,7558,6,6,1928,1950,0.0,0,896,896,1172,741,1913,342,0,177000
85.0,11103,5,7,2006,2006,0.0,0,728,728,728,728,1456,440,0,155835
50.0,6000,17,4,1920,1950,0.0,250,710,960,960,0,960,308,0,108500
70.04995836802665,20781,14,7,1968,2003,0.0,297,1203,1568,2156,0,2156,508,80,262500
93.0,15306,23,8,2006,2007,100.0,80,1652,1732,1776,0,1776,712,0,283463
70.04995836802665,16196,20,7,1998,1998,0.0,1443,39,1482,1494,0,1494,514,25,215000
50.0,5250,17,8,1872,1987,0.0,259,425,684,938,1215,2358,0,54,122000
91.0,11643,12,5,1969,1969,368.0,500,748,1248,1338,1296,2634,968,0,200000
70.0,9247,12,6,1962,1962,318.0,319,539,858,858,858,1716,490,84,171000
50.0,6000,3,6,1937,2000,0.0,0,698,698,786,390,1176,624,0,134900
56.0,14720,15,8,1995,1996,579.0,816,1217,2033,2053,1185,3238,666,86,410000
70.04995836802665,10316,5,7,2000,2000,0.0,735,257,992,992,873,1865,839,184,235000
102.0,10192,14,7,1968,1992,143.0,0,570,570,1222,698,1920,487,98,170000
70.04995836802665,9477,12,5,1966,1966,65.0,340,524,864,892,0,892,264,0,110000
70.04995836802665,12537,12,5,1971,2008,0.0,734,344,1078,1078,0,1078,500,0,149900
70.04995836802665,2117,21,6,2000,2000,216.0,378,378,756,769,804,1573,440,32,177500
129.0,16737,16,9,2004,2005,66.0,1447,533,1980,1980,0,1980,770,45,315000
51.0,9842,18,5,1921,1998,0.0,0,612,612,990,1611,2601,621,0,189000
124.0,16158,22,7,2005,2005,16.0,1274,256,1530,1530,0,1530,430,36,260000
70.04995836802665,12513,12,4,1920,2007,0.0,0,715,715,1281,457,1738,368,0,104900
73.0,8499,8,6,2006,2007,0.0,0,616,616,616,796,1412,432,36,156932
30.0,3180,21,7,2005,2005,0.0,0,600,600,520,600,1200,480,166,144152
70.04995836802665,7500,21,7,2000,2000,0.0,533,281,814,814,860,1674,663,96,216000
68.0,9179,5,7,1999,1999,158.0,633,240,873,882,908,1790,588,88,193000
41.0,2665,10,5,1977,1977,0.0,548,36,757,925,550,1475,336,26,127000
70.04995836802665,4435,5,6,2003,2004,170.0,685,163,848,848,0,848,420,0,144000
48.0,10635,5,8,2003,2003,171.0,370,315,1657,1668,0,1668,502,262,232000
90.0,5400,17,4,1920,1950,0.0,315,420,840,840,534,1374,338,0,105000
80.0,9600,12,6,1955,1996,0.0,831,161,992,1661,0,1661,377,28,165500
75.0,9750,5,7,1998,1998,0.0,975,133,1108,1108,989,2097,583,170,274300
70.04995836802665,11400,15,10,2001,2002,705.0,1282,1351,2633,2633,0,2633,804,140,466500
85.0,10625,21,7,2005,2005,0.0,0,1026,1026,1026,932,1958,936,210,250000
89.0,10991,23,8,2007,2007,80.0,0,1571,1571,1571,0,1571,722,36,239000
52.0,6292,18,6,1930,1950,0.0,384,384,768,790,0,790,160,141,91000
60.0,10998,7,5,1941,1960,0.0,408,156,984,984,620,1604,660,68,117000
21.0,1953,2,6,1973,1973,408.0,309,174,483,483,504,987,264,0,83000
73.0,9735,23,5,2006,2007,0.0,0,384,384,754,640,1394,400,0,167500
45.0,8212,7,3,1914,1950,0.0,203,661,864,864,0,864,200,0,58500
70.04995836802665,12925,12,6,1970,1970,0.0,865,340,1205,2117,0,2117,550,42,237500
60.0,7200,17,7,1920,1950,0.0,0,596,596,998,764,1762,576,0,157000
70.04995836802665,25339,19,5,1918,2007,0.0,0,816,816,1416,0,1416,576,0,112000
60.0,9060,7,6,1939,1950,0.0,204,356,560,698,560,1258,280,0,105000
40.0,5436,9,4,1922,2007,0.0,735,61,796,796,358,1154,240,96,125500
80.0,16692,14,7,1978,1978,184.0,790,133,1392,1392,1392,2784,564,112,250000
60.0,8520,17,6,1916,1950,0.0,168,0,714,1664,862,2526,216,15,136000
42.0,14892,8,9,2006,2007,160.0,1320,426,1746,1746,0,1746,758,39,377500
60.0,6000,3,6,1941,1950,0.0,375,360,735,869,349,1218,440,0,131000
70.0,9100,5,7,2000,2000,244.0,1400,125,1525,1525,0,1525,541,36,235000
65.0,8944,12,5,1967,1967,0.0,0,1584,1584,1584,0,1584,792,152,124000
68.0,7838,12,5,1967,1967,0.0,769,95,864,900,0,900,288,144,123000
60.0,10800,17,6,1905,2000,0.0,0,482,482,1221,691,1912,672,25,163000
53.0,4045,0,7,2006,2006,45.0,1070,286,1356,1500,0,1500,648,20,246578
88.0,12665,23,8,2005,2006,245.0,0,1094,1094,1133,1349,2482,642,39,281213
70.04995836802665,57200,23,5,1948,1950,0.0,353,60,747,1687,0,1687,572,0,160000
51.0,6120,3,5,1920,2004,0.0,0,939,939,939,574,1513,180,0,137500
60.0,7200,12,5,1950,1982,0.0,180,676,1208,1136,768,1904,240,0,138000
51.0,6171,18,6,1925,1990,0.0,264,712,976,1160,448,1608,216,16,137450
50.0,6000,3,6,1929,1950,0.0,0,862,862,950,208,1158,208,0,120000
62.0,7415,8,6,2004,2004,0.0,759,80,839,864,729,1593,398,75,193000
64.0,6762,5,7,2006,2006,0.0,0,1286,1286,1294,0,1294,662,55,193879
49.0,15256,21,8,2007,2007,84.0,929,556,1485,1464,0,1464,754,160,282922
60.0,10410,17,3,1915,1950,0.0,0,672,672,694,520,1214,936,0,105000
44.0,3842,6,8,2004,2005,174.0,1373,221,1594,1646,0,1646,482,53,275000
70.0,8445,5,5,1972,2007,0.0,656,112,768,768,0,768,396,0,133000
70.04995836802665,8780,11,5,1985,1985,0.0,625,208,833,833,0,833,0,0,112000
60.0,7740,17,4,1910,1950,0.0,0,622,622,741,622,1363,528,0,125500
46.0,20544,14,7,1986,1991,123.0,0,791,791,1236,857,2093,542,63,215000
79.0,12420,5,7,2001,2001,0.0,666,278,944,944,896,1840,622,45,230000
80.0,9600,12,6,1950,2005,0.0,120,736,856,1112,556,1668,271,0,140000
60.0,7200,12,4,1949,1950,0.0,0,0,0,1040,0,1040,420,0,90000
88.0,10994,20,8,2005,2006,366.0,976,868,1844,1844,0,1844,620,44,257000
64.0,13053,3,6,1923,2000,0.0,0,833,833,1053,795,1848,370,0,207000
51.0,3635,0,7,2007,2007,130.0,988,398,1386,1569,0,1569,660,20,175900
60.0,11340,17,4,1885,1950,0.0,0,777,777,1246,1044,2290,560,0,122500
70.04995836802665,16545,15,8,1998,1998,731.0,781,503,1284,1310,1140,2450,1069,126,340000
71.0,9204,12,5,1963,1963,0.0,25,247,1144,1144,0,1144,336,88,124000
70.04995836802665,16381,6,6,1969,1969,312.0,1110,734,1844,1844,0,1844,540,73,223000
90.0,11700,14,6,1968,1968,420.0,404,304,708,708,708,1416,776,169,179900
53.0,4043,13,6,1977,1977,0.0,360,709,1069,1069,0,1069,440,55,127500
37.0,4435,5,6,2003,2003,170.0,686,162,848,848,0,848,420,0,136500
70.04995836802665,19690,7,6,1966,1966,0.0,0,697,697,1575,626,2201,432,236,274970
70.04995836802665,9503,12,5,1958,1983,0.0,457,193,1024,1344,0,1344,484,28,144000
80.0,10721,12,6,1959,1959,243.0,0,1252,1252,1252,0,1252,528,39,142000
81.0,10944,15,7,1994,1994,448.0,1000,223,1223,1223,904,2127,525,132,271000
60.0,10930,12,5,1945,1950,0.0,580,333,913,1048,510,1558,288,0,140000
60.0,7200,17,5,1940,1992,294.0,510,278,788,804,0,804,240,0,119000
70.04995836802665,12546,14,6,1981,1981,310.0,678,762,1440,1440,0,1440,467,0,182900
60.0,21930,8,5,2005,2005,0.0,0,732,732,734,1104,1838,372,40,192140
70.04995836802665,4928,13,6,1976,1976,0.0,958,0,958,958,0,958,440,60,143750
60.0,10800,17,4,1927,2007,0.0,0,656,656,968,0,968,216,0,64500
93.0,10261,8,6,2000,2000,318.0,0,936,936,962,830,1792,451,0,186500
80.0,17400,11,5,1977,1977,0.0,936,190,1126,1126,0,1126,484,41,160000
80.0,8400,12,6,1962,2005,237.0,0,1319,1319,1537,0,1537,462,36,174000
60.0,9000,12,4,1971,1971,0.0,616,248,864,864,0,864,528,0,120500
96.0,12444,16,8,2008,2008,426.0,1336,596,1932,1932,0,1932,774,66,394617
90.0,7407,17,6,1957,1996,0.0,600,312,912,1236,0,1236,923,158,149700
80.0,11584,14,7,1979,1979,96.0,315,114,539,1040,685,1725,550,88,197000
79.0,11526,6,6,1922,1994,0.0,0,588,588,1423,748,2555,672,0,191000
70.04995836802665,4426,5,6,2004,2004,147.0,697,151,848,848,0,848,420,0,149300
85.0,11003,21,10,2008,2008,160.0,765,252,1017,1026,981,2007,812,52,310000
70.04995836802665,8854,3,6,1916,1950,0.0,0,952,952,952,0,952,192,98,121000
63.0,8500,5,7,2004,2004,106.0,0,1422,1422,1422,0,1422,626,60,179600
70.0,8400,19,6,1966,1966,0.0,187,0,814,913,0,913,240,0,129000
70.04995836802665,26142,11,5,1962,1962,189.0,593,595,1188,1188,0,1188,312,39,157900
80.0,10000,5,8,1995,1996,438.0,1079,141,1220,1220,870,2090,556,65,240000
70.0,11767,7,4,1910,2000,0.0,0,560,560,796,550,1346,384,24,112000
21.0,1533,10,5,1970,1970,0.0,553,77,630,630,0,630,0,0,92000
60.0,9000,12,5,1974,1974,0.0,0,896,896,896,896,1792,0,45,136000
78.0,9262,21,8,2008,2009,194.0,0,1573,1573,1578,0,1578,840,36,287090
35.0,3675,7,5,2005,2005,80.0,547,0,547,1072,0,1072,525,28,145000
90.0,17217,11,5,2006,2006,0.0,0,1140,1140,1140,0,1140,0,56,84500
62.0,7500,21,7,2004,2005,0.0,410,811,1221,1221,0,1221,400,113,185000
62.0,7917,8,6,1999,2000,0.0,0,953,953,953,694,1647,460,40,175000
85.0,13175,14,6,1978,1988,119.0,790,589,1542,2073,0,2073,500,0,210000
66.0,9042,6,7,1941,2006,0.0,275,877,1152,1188,1152,2340,252,60,266500
68.0,9717,12,5,1950,1996,0.0,49,0,1078,1078,0,1078,240,0,142125
75.0,9937,7,5,1965,1965,0.0,830,136,1256,1256,0,1256,276,68,147500
